kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr
6932987,K01366.02,Kepler-293 c,CONFIRMED,CANDIDATE,1.0,54.1558384,1109.8,4.432,3.88,0.2838,466.0,29.1
8191672,K00018.01,Kepler-5 b,CONFIRMED,CANDIDATE,0.754,3.548465446,7251.5,4.56904,14.92,0.05,1640.0,2486.5
6851425,K00163.01,Kepler-477 b,CONFIRMED,CANDIDATE,1.0,11.1199028,636.3,3.3759,2.08,0.0911,649.0,100.3
6934291,K01367.01,Kepler-828 b,CONFIRMED,CANDIDATE,1.0,0.567856484,334.8,1.0258,1.55,0.0125,1848.0,53.8
11037335,K01435.01,Kepler-300 c,CONFIRMED,CANDIDATE,1.0,40.7150498,563.9,8.587,2.2,0.2293,516.0,56.4
11037335,K01435.02,Kepler-300 b,CONFIRMED,CANDIDATE,1.0,10.44635944,354.2,2.749,2.18,0.0926,812.0,34.4
11389771,K01436.01,Kepler-301 b,CONFIRMED,CANDIDATE,1.0,2.508553286,211.6,2.2664,1.28,0.0355,1278.0,26.8
11389771,K01436.02,Kepler-301 d,CONFIRMED,CANDIDATE,1.0,13.75129636,348.5,3.853,1.66,0.1103,725.0,24.6
10925104,K00156.01,Kepler-114 c,CONFIRMED,CANDIDATE,0.68,8.041347775,591.0,2.6332,1.29,0.0648,507.0,77.5
10585852,K01314.01,Kepler-815 b,CONFIRMED,CANDIDATE,0.997,8.57504983,160.6,8.653,4.26,0.0888,1374.0,36.9
10794087,K01316.01,Kepler-1743 b,CONFIRMED,CANDIDATE,0.997,7.64970832,55.4,6.625,1.43,0.0822,1144.0,28.5
6541920,K00157.06,Kepler-11 b,CONFIRMED,CANDIDATE,1.0,10.30401132,316.1,4.2246,1.84,0.0903,849.0,53.8
7287415,K01369.01,Kepler-1745 b,CONFIRMED,CANDIDATE,1.0,3.016182013,222.5,2.8349,2.25,0.0408,1449.0,31.9
6924203,K01370.01,Kepler-829 b,CONFIRMED,CANDIDATE,0.995,6.8833761,458.4,2.2702,1.69,0.0678,857.0,28.1
11389771,K01436.03,Kepler-301 c,CONFIRMED,CANDIDATE,0.98,5.41908491,231.0,2.3379,1.38,0.0593,989.0,20.2
11599038,K01437.01,Kepler-1751 b,CONFIRMED,CANDIDATE,1.0,7.01733571,255.5,3.567,1.61,0.0712,984.0,15.5
11193263,K01438.01,Kepler-848 b,CONFIRMED,CANDIDATE,1.0,6.91134223,201.7,5.6743,1.9,0.072,1086.0,44.0
11027624,K01439.01,Kepler-849 b,CONFIRMED,CANDIDATE,1.0,394.6249514,2013.3,24.108,7.79,1.1088,325.0,234.6
11032227,K01440.01,Kepler-850 b,CONFIRMED,CANDIDATE,0.996,7.19304935,255.3,3.407,1.59,0.0744,995.0,19.0
8751933,K01257.01,Kepler-420 b,CONFIRMED,CANDIDATE,0.117,86.64764448,7311.6,4.2326,9.4,0.3786,419.0,241.9
8630788,K01258.01,Kepler-281 c,CONFIRMED,CANDIDATE,0.997,36.33750453,2828.4,7.06,5.3,0.2137,513.0,96.8
8630788,K01258.02,Kepler-281 b,CONFIRMED,CANDIDATE,1.0,14.64613058,593.5,5.688,2.22,0.1166,694.0,30.0
8630788,K01258.03,Kepler-281 d,CONFIRMED,CANDIDATE,0.96,148.272013,1707.4,4.192,4.3,0.5456,321.0,21.8
4164994,K01320.01,Kepler-816 b,CONFIRMED,CANDIDATE,1.0,10.50682978,13355.5,3.7769,9.01,0.0895,668.0,343.4
6766634,K01375.01,Kepler-1746 b,CONFIRMED,CANDIDATE,0.677,321.2124365,2358.6,4.012,7.25,0.9453,310.0,81.7
7211469,K01377.01,Kepler-830 b,CONFIRMED,CANDIDATE,0.999,11.29689442,198.5,4.623,1.74,0.1033,907.0,20.9
7831264,K00171.01,Kepler-116 b,CONFIRMED,CANDIDATE,1.0,5.968724048,510.6,3.651,3.26,0.067,1251.0,107.1
7532973,K01450.01,Kepler-854 b,CONFIRMED,FALSE POSITIVE,0.041,2.144632238,19836.9,6.2701,59.19,0.0334,1736.0,334.8
8678594,K01261.01,Kepler-799 b,CONFIRMED,CANDIDATE,1.0,133.460999,5032.9,11.4997,11.21,0.5167,433.0,162.3
10925104,K00156.02,Kepler-114 b,CONFIRMED,CANDIDATE,0.992,5.188563677,358.7,2.3683,1.0,0.0484,586.0,56.4
8678594,K01261.02,Kepler-799 c,CONFIRMED,CANDIDATE,0.988,15.19423359,367.8,3.106,3.69,0.1214,893.0,18.1
4076098,K01323.01,Kepler-817 b,CONFIRMED,CANDIDATE,1.0,3.990105908,6154.9,2.4108,7.45,0.0493,1124.0,247.8
4282872,K01325.01,Kepler-818 b,CONFIRMED,CANDIDATE,1.0,10.035381809,2829.7,3.4062,4.42,0.0886,786.0,150.9
7211221,K01379.01,Kepler-831 b,CONFIRMED,CANDIDATE,1.0,5.62154315,172.3,2.4143,1.37,0.0603,992.0,35.3
11356260,K01441.01,Kepler-851 b,CONFIRMED,CANDIDATE,0.986,8.50698069,295.5,2.938,1.9,0.0802,900.0,20.7
11600889,K01442.01,Kepler-407 b,CONFIRMED,CANDIDATE,1.0,0.669310092,131.8,1.6274,1.13,0.0149,1983.0,75.3
11043167,K01444.01,Kepler-852 b,CONFIRMED,CANDIDATE,0.979,44.9306706,438.4,6.539,2.49,0.2654,565.0,33.8
8612847,K01264.01,Kepler-800 b,CONFIRMED,CANDIDATE,1.0,14.13175309,1033.0,4.0136,3.02,0.1106,675.0,40.1
8547140,K01266.01,Kepler-801 b,CONFIRMED,CANDIDATE,1.0,11.41926141,915.6,3.9908,1.48,0.0795,419.0,58.0
4072526,K01329.01,Kepler-819 b,CONFIRMED,CANDIDATE,0.995,33.1996355,1112.5,5.022,2.85,0.1894,485.0,32.6
4455231,K01332.01,Kepler-288 c,CONFIRMED,CANDIDATE,1.0,19.30581662,709.1,4.2902,4.0,0.1428,815.0,36.3
9527915,K00165.01,Kepler-478 b,CONFIRMED,CANDIDATE,1.0,13.22175358,876.5,2.7884,2.38,0.1032,640.0,93.6
11336883,K01445.01,Kepler-853 b,CONFIRMED,CANDIDATE,0.998,7.16893064,112.8,4.6766,1.61,0.0779,1187.0,36.3
8564587,K01270.01,Kepler-57 b,CONFIRMED,CANDIDATE,1.0,5.729317577,865.4,1.1816,2.41,0.06,850.0,59.0
10925104,K00156.03,Kepler-114 d,CONFIRMED,CANDIDATE,1.0,11.776132317,1430.8,2.8971,2.08,0.0836,446.0,163.5
8564587,K01270.02,Kepler-57 c,CONFIRMED,CANDIDATE,1.0,11.60908533,489.3,2.2603,1.71,0.096,671.0,34.1
8806072,K01273.01,Kepler-802 b,CONFIRMED,CANDIDATE,0.927,40.05881661,1239.4,5.595,3.43,0.2265,489.0,62.6
4455231,K01332.02,Kepler-288 b,CONFIRMED,CANDIDATE,0.999,6.09747233,217.6,3.431,2.22,0.0662,1197.0,17.4
4455231,K01332.03,Kepler-288 d,CONFIRMED,CANDIDATE,0.991,56.637918,589.7,6.172,3.68,0.2926,570.0,20.9
8972058,K00159.01,Kepler-115 c,CONFIRMED,CANDIDATE,1.0,8.99088621,469.7,4.2447,2.78,0.0856,960.0,93.6
7832356,K01456.01,Kepler-855 b,CONFIRMED,CANDIDATE,1.0,7.886632468,6331.2,5.2147,8.99,0.0762,996.0,392.3
9643874,K01457.01,Kepler-856 b,CONFIRMED,CANDIDATE,1.0,8.027681123,8725.4,3.0942,8.43,0.0787,824.0,461.5
8800954,K01274.01,Kepler-421 b,CONFIRMED,CANDIDATE,,704.962626,2319.1,18.003,4.53,1.4108,178.0,96.1
8583696,K01275.01,Kepler-803 b,CONFIRMED,CANDIDATE,0.936,50.28635977,1119.3,6.3212,3.88,0.2678,543.0,99.5
8804283,K01276.01,Kepler-1991 c,CONFIRMED,CANDIDATE,1.0,22.79020351,617.9,5.0394,2.57,0.1528,634.0,47.7
8804283,K01276.02,Kepler-1991 b,CONFIRMED,CANDIDATE,1.0,13.26079792,199.4,3.912,1.47,0.1065,760.0,17.6
4155328,K01335.01,Kepler-820 b,CONFIRMED,CANDIDATE,1.0,127.8334997,1829.9,10.914,9.46,0.5829,554.0,76.9
4077526,K01336.01,Kepler-58 b,CONFIRMED,CANDIDATE,1.0,10.21864532,445.3,3.802,2.33,0.0927,920.0,26.6
4077526,K01336.02,Kepler-58 c,CONFIRMED,CANDIDATE,1.0,15.573637,468.1,5.326,2.94,0.1228,799.0,24.7
4077526,K01336.03,Kepler-58 d,CONFIRMED,CANDIDATE,1.0,40.1015561,550.0,5.246,2.92,0.2307,583.0,19.0
4077526,K01336.04,Kepler-58 e,CONFIRMED,CANDIDATE,1.0,4.45814897,188.1,2.867,1.61,0.0533,1212.0,14.3
8935810,K01395.01,Kepler-1747 b,CONFIRMED,CANDIDATE,1.0,6.230335,1449.2,1.6493,3.7,0.066,875.0,31.6
2441495,K00166.01,Kepler-479 b,CONFIRMED,CANDIDATE,1.0,12.49340725,715.7,2.2614,2.2,0.0994,649.0,76.2
9455556,K01396.01,Kepler-294 c,CONFIRMED,CANDIDATE,1.0,6.62643441,814.6,3.1752,2.54,0.0692,895.0,40.6
9455556,K01396.02,Kepler-294 b,CONFIRMED,CANDIDATE,0.992,3.70122061,327.4,2.523,1.62,0.0469,1087.0,19.6
3732821,K01207.01,Kepler-790 b,CONFIRMED,CANDIDATE,1.0,13.73474071,746.4,2.769,2.71,0.101,634.0,31.0
3962357,K01210.01,Kepler-791 b,CONFIRMED,CANDIDATE,1.0,14.55387488,319.7,6.973,3.45,0.1256,939.0,26.8
8394721,K00152.04,Kepler-79 e,CONFIRMED,CANDIDATE,0.976,81.0637895,476.0,3.001,3.01,0.379,511.0,19.4
8609450,K01278.01,Kepler-282 d,CONFIRMED,CANDIDATE,1.0,24.8056775,624.4,6.148,2.16,0.154,588.0,39.4
6541920,K00157.01,Kepler-11 c,CONFIRMED,CANDIDATE,1.0,13.02493307,778.4,4.5706,2.88,0.1055,786.0,119.3
8609450,K01278.02,Kepler-282 e,CONFIRMED,CANDIDATE,1.0,44.3471936,791.7,6.43,2.45,0.2269,484.0,40.5
8609450,K01278.03,Kepler-282 b,CONFIRMED,CANDIDATE,0.896,9.2207691,140.0,4.907,1.02,0.0796,817.0,13.2
8609450,K01278.04,Kepler-282 c,CONFIRMED,CANDIDATE,0.992,13.6396648,162.7,5.425,1.1,0.1034,717.0,13.3
4243911,K01337.01,Kepler-821 b,CONFIRMED,CANDIDATE,1.0,1.922799706,259.7,1.8604,1.28,0.029,1215.0,30.1
4466677,K01338.01,Kepler-822 b,CONFIRMED,CANDIDATE,1.0,3.222975318,232.7,2.9247,1.47,0.0412,1239.0,31.3
4135665,K01339.01,Kepler-823 b,CONFIRMED,CANDIDATE,1.0,4.16811839,263.0,2.8084,2.28,0.0507,1277.0,26.7
9269281,K01398.01,Kepler-1748 b,CONFIRMED,CANDIDATE,1.0,5.82348911,888.7,2.2441,3.0,0.0615,955.0,38.1
9034103,K01402.01,Kepler-832 b,CONFIRMED,CANDIDATE,1.0,7.13969705,512.9,3.981,2.24,0.075,965.0,27.8
9214942,K01403.01,Kepler-833 b,CONFIRMED,CANDIDATE,1.0,18.75470238,995.3,3.0331,1.67,0.1139,382.0,33.2
3749134,K01212.01,Kepler-792 b,CONFIRMED,CANDIDATE,0.997,11.30123036,277.1,4.022,1.85,0.0988,852.0,18.5
3660924,K01214.01,Kepler-793 b,CONFIRMED,CANDIDATE,1.0,4.24153629,188.1,2.971,1.44,0.0491,1177.0,18.0
3939150,K01215.01,Kepler-277 b,CONFIRMED,CANDIDATE,1.0,17.32419108,241.3,8.045,3.14,0.1385,964.0,49.1
8628758,K01279.01,Kepler-804 b,CONFIRMED,CANDIDATE,1.0,14.37457572,335.8,4.7892,1.94,0.1137,779.0,55.2
8628758,K01279.02,Kepler-804 c,CONFIRMED,CANDIDATE,0.971,9.65188331,103.2,4.296,1.08,0.0872,890.0,19.8
8742590,K01281.01,Kepler-1742 b,CONFIRMED,CANDIDATE,0.989,49.4781446,496.6,2.493,1.88,0.2587,462.0,20.4
8822366,K01282.01,Kepler-805 b,CONFIRMED,CANDIDATE,0.998,30.8639476,256.5,8.864,3.01,0.1978,743.0,63.0
8972058,K00159.02,Kepler-115 b,CONFIRMED,CANDIDATE,1.0,2.403640701,74.9,1.4012,1.24,0.0355,1489.0,16.3
4650674,K01341.01,Kepler-824 b,CONFIRMED,CANDIDATE,1.0,4.51436096,230.7,3.0083,1.84,0.055,1231.0,28.4
4275721,K01342.01,Kepler-825 b,CONFIRMED,CANDIDATE,0.808,3.77359871,176.0,2.7282,1.29,0.0453,1270.0,25.6
4275721,K01342.02,Kepler-825 c,CONFIRMED,CANDIDATE,1.0,8.18182189,299.6,2.4566,1.77,0.0759,981.0,27.4
8874090,K01404.01,Kepler-834 b,CONFIRMED,CANDIDATE,0.999,13.32389352,781.3,3.2208,1.26,0.0862,378.0,25.9
11666881,K00167.01,Kepler-480 b,CONFIRMED,CANDIDATE,1.0,4.919584997,425.7,4.1988,2.86,0.0605,1312.0,132.0
9264949,K01405.01,Kepler-835 b,CONFIRMED,CANDIDATE,0.996,11.41911886,509.2,5.135,3.32,0.107,921.0,23.7
9271752,K01406.01,Kepler-836 b,CONFIRMED,CANDIDATE,1.0,11.36113254,569.5,4.1886,2.6,0.1013,869.0,57.0
9150827,K01408.01,Kepler-1749 b,CONFIRMED,CANDIDATE,1.0,14.53410833,510.6,3.3094,1.36,0.0956,420.0,32.5
3939150,K01215.02,Kepler-277 c,CONFIRMED,CANDIDATE,0.999,33.0063185,278.1,7.118,3.13,0.2129,778.0,38.2
3839488,K01216.01,Kepler-794 b,CONFIRMED,CANDIDATE,1.0,11.13127159,211.2,4.2372,2.06,0.1036,952.0,36.8
3442055,K01218.01,Kepler-795 b,CONFIRMED,CANDIDATE,0.999,29.6193891,314.7,4.9595,1.74,0.1817,580.0,42.5
12252424,K00153.01,Kepler-113 c,CONFIRMED,CANDIDATE,1.0,8.925079516,977.5,2.6766,2.36,0.0763,628.0,135.8
8700771,K01283.01,Kepler-806 b,CONFIRMED,CANDIDATE,0.998,8.0922105,65.3,5.7696,1.44,0.0764,1089.0,37.5
6541920,K00157.02,Kepler-11 d,CONFIRMED,CANDIDATE,1.0,22.687155,960.0,5.4921,3.2,0.1528,653.0,122.8
4136466,K01344.01,Kepler-826 b,CONFIRMED,CANDIDATE,0.999,4.48758768,112.0,2.874,1.37,0.0528,1305.0,25.9
9391208,K01409.01,Kepler-837 b,CONFIRMED,CANDIDATE,1.0,16.56062577,700.8,2.611,2.94,0.1144,701.0,30.8
9391506,K01410.01,Kepler-838 b,CONFIRMED,CANDIDATE,1.0,15.74958583,659.5,4.6672,2.77,0.1266,777.0,42.6
8950853,K01412.01,Kepler-839 b,CONFIRMED,CANDIDATE,0.999,37.8145252,412.5,9.109,3.04,0.2341,626.0,57.9
9006449,K01413.01,Kepler-295 b,CONFIRMED,CANDIDATE,0.986,12.64504291,200.4,9.117,1.55,0.0987,741.0,32.7
9006449,K01413.02,Kepler-295 c,CONFIRMED,CANDIDATE,0.999,21.5262958,190.0,8.392,1.36,0.1408,621.0,23.4
9006449,K01413.03,Kepler-295 d,CONFIRMED,CANDIDATE,0.935,33.8845825,224.1,6.538,1.74,0.1905,533.0,17.2
4043190,K01220.01,Kepler-796 b,CONFIRMED,CANDIDATE,0.997,6.40087137,133.6,2.5561,1.91,0.0662,1109.0,24.4
3640905,K01221.01,Kepler-278 b,CONFIRMED,CANDIDATE,1.0,30.1599411,175.9,7.874,4.54,0.213,836.0,32.3
3640905,K01221.02,Kepler-278 c,CONFIRMED,CANDIDATE,0.981,51.0771048,141.5,11.233,3.66,0.3027,702.0,24.1
10790387,K01288.01,Kepler-807 b,CONFIRMED,CANDIDATE,1.0,117.93110803,8506.6,5.8796,10.36,0.4884,418.0,212.5
7303287,K01353.01,Kepler-289 c,CONFIRMED,CANDIDATE,1.0,125.86540191,12389.5,9.0191,12.37,0.4913,394.0,544.7
7303287,K01353.02,Kepler-289 b,CONFIRMED,CANDIDATE,1.0,34.5439452,429.8,3.482,2.67,0.2075,607.0,23.4
11512246,K00168.01,Kepler-23 c,CONFIRMED,CANDIDATE,1.0,10.74241765,415.2,6.0633,3.06,0.0965,1008.0,95.4
11517719,K01416.01,Kepler-840 b,CONFIRMED,FALSE POSITIVE,0.92,2.495780169,25070.0,4.2721,15.75,0.0355,1408.0,171.4
12252424,K00153.02,Kepler-113 b,CONFIRMED,CANDIDATE,1.0,4.75400072,748.7,2.5394,2.0,0.0502,775.0,141.4
10874614,K00017.01,Kepler-6 b,CONFIRMED,CANDIDATE,0.987,3.234699282,10558.7,3.59385,13.06,0.0435,1356.0,3003.8
6541920,K00157.03,Kepler-11 e,CONFIRMED,CANDIDATE,1.0,31.99552485,1376.1,4.2817,4.12,0.1921,582.0,128.0
7211141,K01355.01,Kepler-827 b,CONFIRMED,CANDIDATE,0.995,51.92920654,3425.8,5.2637,8.49,0.2742,574.0,81.8
7376983,K01358.01,Kepler-1987 d,CONFIRMED,CANDIDATE,1.0,5.644914154,1397.9,2.2599,2.66,0.0571,744.0,63.9
5084942,K00161.01,Kepler-475 b,CONFIRMED,CANDIDATE,1.0,3.105507835,904.6,1.7458,2.68,0.0399,980.0,178.6
11497958,K01422.01,Kepler-296 c,CONFIRMED,CANDIDATE,1.0,5.841636615,1336.3,1.8734,1.38,0.0465,446.0,41.1
11497958,K01422.02,Kepler-296 d,CONFIRMED,CANDIDATE,1.0,19.85029495,1607.5,2.8407,1.52,0.1052,297.0,34.4
11512246,K00168.02,Kepler-23 d,CONFIRMED,CANDIDATE,1.0,15.27443889,206.7,6.0765,2.17,0.122,896.0,40.3
10604335,K01298.01,Kepler-283 b,CONFIRMED,CANDIDATE,1.0,11.00817635,1462.5,2.013,2.15,0.0816,488.0,42.1
10604335,K01298.02,Kepler-283 c,CONFIRMED,CANDIDATE,0.0,92.7495777,1105.1,5.506,1.87,0.3378,240.0,18.0
10864656,K01299.01,Kepler-432 b,CONFIRMED,CANDIDATE,0.981,52.5008645,946.7,14.9066,12.41,0.3035,812.0,116.2
10975146,K01300.01,Kepler-808 b,CONFIRMED,CANDIDATE,1.0,0.63133171,434.5,1.1487,1.2,0.0116,1322.0,95.8
10538176,K01301.01,Kepler-284 b,CONFIRMED,CANDIDATE,1.0,12.69905011,797.4,2.9899,2.62,0.1019,686.0,30.4
7376983,K01358.02,Kepler-1987 e,CONFIRMED,CANDIDATE,0.999,8.74292005,779.5,2.6277,1.92,0.0765,643.0,30.7
7376983,K01358.03,Kepler-1987 c,CONFIRMED,CANDIDATE,1.0,3.64830183,371.7,1.9985,1.33,0.0427,860.0,19.9
7376983,K01358.04,Kepler-1987 b,CONFIRMED,CANDIDATE,0.933,2.345863002,316.7,1.6795,1.23,0.0318,997.0,19.6
6946199,K01359.01,Kepler-1744 b,CONFIRMED,CANDIDATE,1.0,37.1011418,1357.5,5.5556,3.19,0.2093,532.0,55.2
11497958,K01422.03,Kepler-296 b,CONFIRMED,CANDIDATE,0.985,10.8644095,748.7,1.853,1.14,0.0704,363.0,16.8
11177707,K01423.01,Kepler-841 b,CONFIRMED,CANDIDATE,1.0,124.4197175,4107.0,3.7197,10.3,0.479,416.0,39.9
11611600,K01424.01,Kepler-842 b,CONFIRMED,CANDIDATE,1.0,1.219568047,494.9,1.5681,1.51,0.0204,1252.0,65.9
11254382,K01425.01,Kepler-843 b,CONFIRMED,CANDIDATE,1.0,2.05388477,546.7,2.1635,2.74,0.0313,1523.0,50.0
11122894,K01426.01,Kepler-297 b,CONFIRMED,CANDIDATE,1.0,38.86848956,1004.9,6.0573,2.81,0.2125,509.0,73.4
6677841,K01236.01,Kepler-279 c,CONFIRMED,CANDIDATE,0.086,35.7353616,778.8,8.491,5.47,0.2236,774.0,58.4
6677841,K01236.02,Kepler-279 b,CONFIRMED,CANDIDATE,0.242,12.30971679,396.0,6.74,3.82,0.1099,1104.0,45.9
6677841,K01236.03,Kepler-279 d,CONFIRMED,CANDIDATE,,54.4205407,598.0,8.559,3.2,0.2901,574.0,44.9
6383821,K01238.01,Kepler-797 b,CONFIRMED,CANDIDATE,1.0,27.07237655,514.2,6.9592,2.18,0.181,605.0,44.0
10538176,K01301.02,Kepler-284 c,CONFIRMED,CANDIDATE,1.0,37.5142128,935.0,5.303,2.68,0.2099,478.0,28.9
10724369,K01302.01,Kepler-809 b,CONFIRMED,CANDIDATE,1.0,55.6391882,853.0,7.316,3.13,0.2901,478.0,48.3
6541920,K00157.04,Kepler-11 f,CONFIRMED,CANDIDATE,0.998,46.6856205,588.8,6.3794,2.52,0.2472,513.0,59.0
10744335,K01304.01,Kepler-810 b,CONFIRMED,CANDIDATE,0.984,4.59726613,313.0,2.909,1.69,0.055,1105.0,17.0
4860678,K01602.01,Kepler-1758 b,CONFIRMED,CANDIDATE,0.993,9.97716876,252.9,5.908,2.53,0.0919,1028.0,21.8
5177104,K01603.01,Kepler-904 b,CONFIRMED,CANDIDATE,1.0,3.02168007,171.9,2.8264,1.31,0.0417,1332.0,32.9
8230616,K01713.02,Kepler-316 b,CONFIRMED,CANDIDATE,1.0,2.240486703,436.3,1.3988,1.22,0.0281,837.0,33.8
9836959,K01715.01,Kepler-1766 b,CONFIRMED,CANDIDATE,0.855,105.0145774,296.0,7.426,2.29,0.4229,406.0,33.9
9838949,K01716.01,Kepler-935 b,CONFIRMED,CANDIDATE,1.0,4.88084456,343.0,2.5574,1.55,0.0527,879.0,32.6
9895006,K01717.01,Kepler-936 b,CONFIRMED,CANDIDATE,0.969,10.56137217,238.4,3.2645,2.43,0.0954,867.0,21.7
9896558,K01718.01,Kepler-937 b,CONFIRMED,CANDIDATE,0.964,67.6690554,961.1,9.556,3.39,0.3214,495.0,37.2
9589323,K01488.01,Kepler-861 b,CONFIRMED,CANDIDATE,1.0,3.949627144,807.2,1.5485,2.32,0.0463,966.0,45.1
9823487,K01489.01,Kepler-1753 b,CONFIRMED,CANDIDATE,1.0,16.00460392,831.9,3.9475,2.24,0.1179,583.0,34.3
9726659,K01491.01,Kepler-862 b,CONFIRMED,CANDIDATE,1.0,3.148661555,550.5,2.1978,2.15,0.039,1097.0,35.3
5371776,K01557.01,Kepler-304 b,CONFIRMED,CANDIDATE,1.0,3.295701024,1745.7,1.8268,2.81,0.0392,875.0,114.7
5371776,K01557.02,Kepler-304 d,CONFIRMED,CANDIDATE,1.0,9.65349016,1308.6,2.9029,2.41,0.0803,611.0,63.1
5371776,K01557.03,Kepler-304 c,CONFIRMED,CANDIDATE,1.0,5.315954488,965.9,1.1165,2.33,0.0539,746.0,37.7
9573539,K00180.01,Kepler-484 b,CONFIRMED,CANDIDATE,1.0,10.04556377,671.4,3.2027,2.19,0.0896,766.0,66.5
5371776,K01557.04,Kepler-304 e,CONFIRMED,CANDIDATE,1.0,1.499144441,258.9,1.4259,1.09,0.0232,1137.0,22.2
9886661,K01606.01,Kepler-905 b,CONFIRMED,CANDIDATE,1.0,5.082748362,276.7,1.7732,1.4,0.0572,928.0,40.9
10055126,K01608.01,Kepler-311 b,CONFIRMED,CANDIDATE,1.0,9.17617167,206.9,4.2642,1.66,0.085,960.0,34.3
10055126,K01608.02,Kepler-311 c,CONFIRMED,CANDIDATE,0.998,19.7383992,168.1,4.894,1.61,0.1417,744.0,20.3
5009743,K01609.01,Kepler-906 b,CONFIRMED,CANDIDATE,0.996,41.6980186,440.8,5.7047,2.03,0.2359,537.0,43.4
10015937,K01720.01,Kepler-1767 b,CONFIRMED,CANDIDATE,0.999,59.6585348,1043.8,5.514,3.59,0.2873,393.0,21.2
10019065,K01721.01,Kepler-938 b,CONFIRMED,CANDIDATE,1.0,52.6298542,675.8,6.118,3.68,0.2689,544.0,27.2
7950644,K00192.01,Kepler-427 b,CONFIRMED,CANDIDATE,0.991,10.290994129,9655.7,4.28889,13.43,0.0906,996.0,1245.7
10080248,K01722.01,Kepler-939 b,CONFIRMED,CANDIDATE,0.82,14.8783945,322.8,7.491,1.63,0.1153,692.0,22.9
10213902,K01723.01,Kepler-940 b,CONFIRMED,CANDIDATE,0.992,59.6222627,993.4,6.888,3.63,0.3059,486.0,31.9
11821363,K01494.01,Kepler-1754 b,CONFIRMED,CANDIDATE,0.994,8.19596647,792.8,2.824,2.04,0.0718,672.0,20.2
7629518,K01495.01,Kepler-863 b,CONFIRMED,CANDIDATE,0.999,15.59466045,867.7,5.0478,2.74,0.122,718.0,49.2
10810838,K00174.01,Kepler-482 b,CONFIRMED,CANDIDATE,0.999,56.35407916,1037.0,3.4449,2.59,0.2537,352.0,59.4
10963065,K01612.01,Kepler-408 b,CONFIRMED,CANDIDATE,1.0,2.465024332,30.7,1.262,0.69,0.0359,1561.0,23.2
6268648,K01613.01,Kepler-907 b,CONFIRMED,CANDIDATE,1.0,15.86624787,77.3,4.25,1.31,0.1225,879.0,28.4
5357901,K00188.01,Kepler-425 b,CONFIRMED,CANDIDATE,0.995,3.797018259,14431.2,2.2608,10.07,0.0457,982.0,1549.0
4278221,K01615.01,Kepler-908 b,CONFIRMED,CANDIDATE,1.0,1.340596782,107.5,1.6484,1.16,0.0247,1783.0,37.6
10214162,K01724.01,Kepler-941 b,CONFIRMED,CANDIDATE,1.0,17.42393582,770.9,4.929,3.29,0.1311,722.0,33.2
10905746,K01725.01,Kepler-1651 b,CONFIRMED,CANDIDATE,1.0,9.8786461,1472.7,1.8915,1.6,0.0692,393.0,49.2
8242434,K01726.01,Kepler-942 b,CONFIRMED,CANDIDATE,0.748,44.96407458,811.6,4.981,2.0,0.2298,379.0,88.0
6185331,K01727.01,Kepler-943 b,CONFIRMED,CANDIDATE,0.998,49.7700907,3529.2,10.065,5.12,0.2559,455.0,109.8
9636135,K01498.01,Kepler-864 b,CONFIRMED,CANDIDATE,0.997,5.83376197,532.9,3.9988,2.98,0.0687,1143.0,36.6
9636135,K01498.02,Kepler-864 c,CONFIRMED,CANDIDATE,0.999,2.42150341,171.5,2.965,1.62,0.0382,1532.0,15.8
7841925,K01499.01,Kepler-865 b,CONFIRMED,CANDIDATE,1.0,14.16400071,728.1,4.3031,2.35,0.1057,694.0,71.5
7841925,K01499.03,Kepler-865 c,CONFIRMED,CANDIDATE,0.464,6.20920207,101.9,2.637,0.89,0.061,914.0,12.1
5219234,K01563.01,Kepler-305 b,CONFIRMED,CANDIDATE,1.0,5.48711441,1328.6,2.93,3.24,0.0571,836.0,51.9
5219234,K01563.02,Kepler-305 c,CONFIRMED,CANDIDATE,0.999,8.29084167,1033.9,3.613,3.21,0.0752,728.0,34.7
5219234,K01563.03,Kepler-305 e,CONFIRMED,CANDIDATE,1.0,3.20539622,453.6,2.143,1.7,0.0399,1000.0,20.6
5219234,K01563.04,Kepler-305 d,CONFIRMED,CANDIDATE,1.0,16.73869035,996.8,2.398,2.56,0.1201,576.0,20.4
9015738,K01616.01,Kepler-909 b,CONFIRMED,CANDIDATE,0.999,13.93291548,131.6,2.6239,1.66,0.1175,852.0,28.9
7215603,K01618.01,Kepler-910 b,CONFIRMED,CANDIDATE,0.912,2.36436762,28.4,3.372,0.82,0.0382,1752.0,12.4
5561278,K01621.01,Kepler-911 b,CONFIRMED,CANDIDATE,1.0,20.31047472,164.6,5.3357,2.41,0.1549,931.0,46.1
6387542,K01626.01,Kepler-912 b,CONFIRMED,CANDIDATE,1.0,2.53475568,463.0,4.5716,2.02,0.0339,1218.0,51.3
6869184,K01732.01,Kepler-944 b,CONFIRMED,CANDIDATE,1.0,43.3167427,987.5,4.995,2.42,0.2288,459.0,27.1
6604328,K01736.01,Kepler-945 b,CONFIRMED,CANDIDATE,1.0,31.0033072,645.2,5.253,2.72,0.2037,616.0,22.1
