kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr
5956354,K04726.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.0386699,142.0,3.549,1.18,0.0801,926.0,11.6
8109107,K04501.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.67410577,160.9,3.645,1.62,0.0687,1022.0,12.6
6200529,K04502.01,,FALSE POSITIVE,FALSE POSITIVE,,374.92478,610.0,18.05,1.67,0.8955,171.0,6.0
6929285,K04572.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,4.60690612,137.5,4.176,0.9,0.0511,950.0,13.3
4848321,K04573.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.50178705,86.7,2.936,0.93,0.0261,1617.0,13.4
12255382,K03167.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.499664962,34.3,1.6123,0.5,0.0122,2056.0,31.6
6522745,K04574.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,17.4453935,501.7,6.39,32.01,0.1367,770.0,16.4
11076276,K04645.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.4725859,84.4,2.953,0.93,0.026,1662.0,13.3
12012439,K04646.01,,FALSE POSITIVE,FALSE POSITIVE,,2.97607935,130.4,4.606,1.1,0.0396,1144.0,14.1
4374610,K04712.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.44438449,75.4,2.704,1.08,0.0268,1980.0,10.8
7598111,K04507.01,,FALSE POSITIVE,FALSE POSITIVE,,132.778041,9036.0,5.624,10.38,0.5104,357.0,10.6
8240746,K04576.01,,FALSE POSITIVE,FALSE POSITIVE,,184.568,409.9,13.09,1.53,0.5911,282.0,10.2
9652655,K04578.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.48882685,80.2,3.487,1.05,0.038,1477.0,14.2
10140843,K04579.01,,FALSE POSITIVE,FALSE POSITIVE,,367.19796,146.1,15.92,1.08,0.9925,253.0,10.7
10473272,K04648.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,17.6604653,309.2,2.837,1.76,0.1342,690.0,11.3
9824928,K04650.01,,FALSE POSITIVE,FALSE POSITIVE,0.842,1.69999106,95.6,3.289,0.55,0.0227,934.0,10.6
5817685,K04652.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.2059745,41.2,8.006,0.75,0.0504,1263.0,7.7
7282042,K04718.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566803216,20.2,3.325,0.54,0.0138,2642.0,15.5
7523542,K04719.01,,FALSE POSITIVE,FALSE POSITIVE,,365.13981,531.0,4.46,1.86,0.9615,228.0,7.9
3109937,K04720.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,37.809539,487.4,7.547,1.79,0.2139,483.0,9.7
9386171,K04721.01,,FALSE POSITIVE,FALSE POSITIVE,,381.18654,985.0,9.73,2.29,0.9537,193.0,9.0
11553598,K04511.01,,FALSE POSITIVE,FALSE POSITIVE,,370.62071,344.3,12.58,2.12,1.0537,295.0,10.5
12069414,K04512.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0.589458602,158.4,0.8278,0.98,0.0124,1848.0,17.3
8443265,K04584.01,,FALSE POSITIVE,FALSE POSITIVE,,0.614701901,131.6,0.947,0.82,0.0126,1656.0,11.2
3240406,K03185.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.934181579,12.1,3.943,0.79,0.0228,3268.0,19.8
5090803,K04654.01,,FALSE POSITIVE,FALSE POSITIVE,,379.65261,82.3,19.04,1.2,0.9747,330.0,8.0
8377197,K04727.01,,FALSE POSITIVE,FALSE POSITIVE,,1.215181097,39.7,1.295,0.87,0.0241,2230.0,11.8
6137779,K04728.01,,FALSE POSITIVE,FALSE POSITIVE,,21.5324915,100.5,4.156,1.47,0.1622,876.0,12.1
11913072,K04729.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.74779583,88.5,3.157,1.06,0.0496,1324.0,14.4
9083470,K04731.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.91842238,162.9,5.664,16.07,0.0173,1525.0,12.9
5783732,K04514.01,,FALSE POSITIVE,FALSE POSITIVE,,373.43233,166.7,16.5,1.48,0.9997,290.0,12.9
7900100,K04515.01,,FALSE POSITIVE,FALSE POSITIVE,,397.73781,460.8,13.08,2.2,1.0889,264.0,8.8
9849884,K04516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.35745121,78.2,2.592,1.65,0.0639,1457.0,16.4
11243547,K04517.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.16132662,112.2,4.487,0.5,0.025,687.0,25.3
10491525,K04589.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,1.09844642,45.0,1.528,1.73,0.0224,2921.0,15.1
3859042,K07675.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,25.94947,238.3,15.7,1.22,0.1613,508.0,8.2
4946049,K04658.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.8789138,30.2,4.279,1.9,0.0379,3330.0,17.8
5559651,K04660.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.514771509,43.4,1.256,0.57,0.0124,2113.0,12.0
5437348,K04448.01,,FALSE POSITIVE,FALSE POSITIVE,,35.945188,72.6,8.23,1.5,0.236,789.0,4.1
8429668,K04449.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.00749378,56.6,2.898,1.68,0.0534,1499.0,14.7
7032001,K04518.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566810643,45.6,3.471,0.52,0.0126,1976.0,17.2
6199864,K04521.01,,FALSE POSITIVE,FALSE POSITIVE,,262.477098,1016.0,5.816,1.92,0.6821,178.0,9.7
9577855,K04522.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,2.21030572,92.0,2.492,1.06,0.0347,1572.0,11.4
4386607,K07694.01,,FALSE POSITIVE,FALSE POSITIVE,0.191,5.99321872,203.2,3.92,1.23,0.0638,952.0,9.5
12108364,K04592.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.70544189,133.5,1.772,1.04,0.0155,1960.0,13.9
8295671,K04593.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.981399749,158.3,0.5051,1.21,0.0192,1820.0,16.2
10407210,K04662.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933728755,13.5,4.363,0.72,0.0208,2777.0,17.9
7457278,K03188.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.607591424,79.5,29.1267,1.61,0.1089,809.0,41.6
8984755,K04664.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.734573766,68.4,1.295,0.86,0.0151,2061.0,11.4
7366895,K04665.01,,FALSE POSITIVE,FALSE POSITIVE,,289.86046,234.5,11.103,1.5,0.8494,279.0,10.3
10729472,K04453.01,,FALSE POSITIVE,FALSE POSITIVE,,357.13089,330.5,13.04,1.62,0.9831,246.0,11.8
6200612,K04454.01,,FALSE POSITIVE,FALSE POSITIVE,,370.50684,418.6,12.132,2.06,1.0251,277.0,8.8
9777200,K04455.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.332580225,46.3,2.057,2.18,0.0293,3111.0,16.4
5200084,K03159.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.9039446,13.1,10.542,1.17,0.0525,2637.0,32.0
4144873,K07686.01,,FALSE POSITIVE,FALSE POSITIVE,0.348,68.538296,1087.0,3.627,25.77,0.3266,1031.0,11.3
9171886,K04525.01,,FALSE POSITIVE,FALSE POSITIVE,,369.7985,1106.4,12.564,2.53,0.9359,225.0,11.1
3337061,K03172.02,,FALSE POSITIVE,FALSE POSITIVE,,6.5588346,41.2,3.034,0.7,0.0687,973.0,8.1
5696918,K04594.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.643007769,68.1,0.69,0.35,0.011,1070.0,10.3
8487838,K04596.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.061937837,52.0,2.31,0.68,0.0206,1757.0,16.3
8937762,K04668.01,,FALSE POSITIVE,FALSE POSITIVE,0.978,15.07277287,345.0,0.7794,1.73,0.1132,635.0,13.0
2720828,K04669.01,,FALSE POSITIVE,FALSE POSITIVE,,1.71659304,138.0,1.154,1.17,0.0285,1607.0,9.5
8652577,K04458.01,,FALSE POSITIVE,FALSE POSITIVE,0.156,358.818895,666.1,2.503,2.66,0.9572,262.0,11.5
8804937,K04459.01,,FALSE POSITIVE,FALSE POSITIVE,,181.3537,455.0,16.19,2.11,0.6407,317.0,11.7
11912987,K04461.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.74786694,80.9,3.632,0.89,0.0485,1176.0,19.1
4136659,K07683.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.913244995,47.8,0.4931,0.77,0.0185,1967.0,10.2
3438976,K04527.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.97599368,55.0,4.023,0.79,0.0406,1395.0,13.0
6610064,K04529.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.584148495,66.2,1.6192,0.87,0.013,2130.0,21.9
5476671,K04598.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.824180121,208.1,2.839,17.8,0.0168,1912.0,39.7
7335972,K04599.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.579770948,467.9,1.0377,2.4,0.0135,1953.0,44.3
2694632,K04600.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.92225589,33.0,4.227,1.29,0.0188,2206.0,7.1
5428471,K04671.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.75499096,215.8,2.485,1.39,0.016,1949.0,9.9
7283710,K04672.01,,FALSE POSITIVE,FALSE POSITIVE,,353.40191,948.0,6.681,2.35,0.8982,202.0,9.1
10794509,K04673.01,,FALSE POSITIVE,FALSE POSITIVE,,1.428596987,50.0,2.1401,1.62,0.0273,2637.0,26.1
2576224,K04465.01,,FALSE POSITIVE,FALSE POSITIVE,,2.21701025,29.4,2.148,1.16,0.041,2371.0,11.7
3967501,K07677.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,43.0759115,3452.0,90.95,213.46,0.2453,1032.0,323.1
6437226,K04531.01,,FALSE POSITIVE,FALSE POSITIVE,,372.62637,542.0,18.52,2.38,1.0472,258.0,11.9
2710623,K04532.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.02087831,33.4,2.429,0.64,0.0196,1903.0,9.9
3330684,K04533.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1.26132769,109.7,1.244,0.14,0.0108,447.0,9.9
2696703,K03161.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.09406648,3027.0,2.085,54.54,0.0743,1417.0,19.0
7699298,K04534.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.1578141,54.8,3.253,1.24,0.0204,2133.0,27.8
7115661,K03174.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566800926,264.5,4.407,2.19,0.0134,2200.0,63.2
2853889,K04604.01,,FALSE POSITIVE,FALSE POSITIVE,,24.1876477,194.8,2.654,118.8,0.1728,782.0,11.4
4845862,K04606.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,2.44926655,108.2,2.988,0.76,0.032,1033.0,10.7
10130057,K04675.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.17812826,100.8,2.601,0.81,0.0317,1206.0,10.4
9838608,K04677.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.33259494,92.7,2.783,0.89,0.0237,1665.0,7.8
4247811,K04678.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.05048377,60.5,3.67,0.66,0.0287,1339.0,14.3
6543645,K04679.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.19550618,26.9,3.337,0.78,0.0228,2152.0,13.3
8738244,K03157.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.683082998,143.3,4.409,9.92,0.0225,6757.0,26.1
4157052,K04468.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.791771167,509.2,2.4463,82.71,0.0198,3419.0,82.4
10006641,K04469.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.894172544,86.2,0.8302,0.68,0.0167,1461.0,16.9
10815916,K04470.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,1.68207624,54.7,1.519,1.01,0.0274,1980.0,11.1
3547760,K04535.01,,FALSE POSITIVE,FALSE POSITIVE,0.981,9.8480917,141.9,3.079,0.88,0.0805,711.0,9.7
7281484,K04536.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566800593,12.3,3.909,0.48,0.0143,2783.0,10.4
4848115,K04537.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,0.969602551,111.0,1.728,0.69,0.017,1334.0,10.4
5991765,K04538.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.25801294,88.1,2.854,1.73,0.0908,1229.0,12.9
3962872,K04539.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,25.9554044,122.7,8.491,1.46,0.172,656.0,11.6
11912911,K04607.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.74788208,153.4,4.183,0.94,0.045,979.0,13.6
7045435,K04608.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.93479255,247.5,4.5838,24.75,0.0178,2040.0,78.3
2972800,K04609.01,,FALSE POSITIVE,FALSE POSITIVE,,361.43653,271.9,9.08,1.56,0.9233,268.0,10.8
8573168,K04610.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0.89628253,86.4,1.397,0.76,0.0176,1670.0,13.0
10801249,K04611.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.67495622,35.9,2.994,0.77,0.0289,1843.0,15.3
3857860,K04681.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.2344072,59.2,2.808,1.49,0.0803,1263.0,11.5
5024252,K04682.01,,FALSE POSITIVE,FALSE POSITIVE,,2.15052332,115.5,3.447,1.17,0.0327,1410.0,11.0
7430876,K03193.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,32.6122381,1321.4,2.886,31.96,0.2002,570.0,19.6
4843592,K04683.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.967073359,773.5,2.4875,28.15,0.0189,1867.0,92.4
9602775,K04684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.5564279,131.4,6.998,0.8,0.0417,972.0,12.3
8955709,K04471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.942997994,539.2,1.1658,1.56,0.0166,1283.0,29.2
7031430,K04472.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566796775,144.1,5.471,0.61,0.0096,931.0,32.2
11912916,K04475.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.74788322,242.6,3.45,1.32,0.046,1031.0,16.3
12108293,K04540.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.705455349,74.9,2.469,0.64,0.0145,1693.0,18.0
5301093,K07724.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,488.67353,691.0,12.35,2.03,1.1542,188.0,8.2
9640946,K04542.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.08906057,76.2,2.743,0.75,0.0194,1511.0,10.4
9776186,K04543.01,,FALSE POSITIVE,FALSE POSITIVE,0.281,1.48922187,613.6,1.882,2.5,0.0256,1594.0,10.8
9752973,K03162.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.716709761,68.4,0.6969,1.42,0.0149,2394.0,21.2
8044600,K04612.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.1083812,352.8,3.279,1.62,0.0497,1058.0,11.4
10991239,K03178.01,,FALSE POSITIVE,FALSE POSITIVE,,0.523629052,122.0,3.443,46.33,0.0154,9801.0,61.4
9345819,K04615.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.04588635,102.7,2.833,1.1,0.021,1972.0,13.2
11092040,K04687.01,,FALSE POSITIVE,FALSE POSITIVE,,419.92898,233.5,14.55,1.51,1.0835,255.0,7.5
4851145,K04688.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.23521458,89.5,0.918,0.93,0.0229,1713.0,5.0
10292540,K04689.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.085229874,238.1,0.652,1.37,0.0203,1632.0,7.6
3732894,K04476.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.540379557,76.9,2.026,0.81,0.024,1581.0,14.6
10220950,K04544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,158.348345,899.0,10.55,372.86,0.6312,409.0,17.6
10342316,K04547.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.93376962,125.8,7.023,16.3,0.0185,1937.0,28.5
5305399,K07725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,322.48381,1023.4,22.99,3.5,0.911,259.0,27.0
12021811,K04905.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.739404894,246.8,1.753,0.94,0.0136,1256.0,21.0
3962684,K04908.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,25.949641315,67.8,11.6411,2.06,0.172,753.0,7.6
4730442,K07702.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.71051215,42.2,1.284,1.04,0.027,2004.0,11.2
9643043,K03297.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,84.8062818,9936.0,9.0006,36.51,0.3635,388.0,121.6
7177555,K03299.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,17.99643716,36923.0,4.164,30.08,0.1167,468.0,123.5
5802292,K04767.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.208528832,180.8,1.336,1.25,0.0223,1725.0,10.6
5126932,K07718.01,,FALSE POSITIVE,FALSE POSITIVE,0.116,208.18711785,394.7,2.5404,1.99,0.6889,307.0,4.2
10034146,K04835.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.93198504,326.6,2.0472,17.72,0.0167,1647.0,44.5
4175105,K04836.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.60818508,144.7,0.909,96.03,0.0137,2298.0,18.9
2437897,K04909.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.65320144,132.1,1.525,0.74,0.0237,1059.0,6.7
9307966,K04910.01,,FALSE POSITIVE,FALSE POSITIVE,0.072,3.37487541,53.8,3.085,0.75,0.0451,1287.0,8.3
5556726,K03223.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.962825082,118.1,2.8464,5.18,0.0216,3265.0,40.7
2554853,K04911.01,,FALSE POSITIVE,FALSE POSITIVE,,309.494217,292.0,13.716,2.79,0.9402,399.0,14.5
7889486,K03300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,24.2382519,465.5,2.703,2.19,0.1642,597.0,11.3
7889486,K03300.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,24.2416103,323.4,5.137,1.61,0.1642,596.0,10.8
8233802,K03302.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,69.3788597,530.4,3.807,2.07,0.3241,421.0,16.8
6116035,K04769.01,,FALSE POSITIVE,FALSE POSITIVE,,449.57274,221.4,9.328,3.08,1.1848,333.0,14.1
8958359,K04770.01,,FALSE POSITIVE,FALSE POSITIVE,,245.059374,165.0,9.549,1.63,0.7065,356.0,15.1
5480884,K04841.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.708726708,313.6,0.753,0.92,0.0125,1302.0,13.4
12506417,K04842.01,,FALSE POSITIVE,FALSE POSITIVE,,283.72675,84.6,15.49,1.18,0.8865,341.0,9.3
10187563,K04843.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,373.60683,534.8,8.752,2.5,1.0494,271.0,9.3
5544450,K03226.01,,FALSE POSITIVE,FALSE POSITIVE,0.996,4.29388808,110.6,3.618,1.68,0.0571,1532.0,17.9
9307105,K03304.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,13.5437884,6608.7,5.7076,32.21,0.1066,658.0,114.4
9959494,K03205.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.332568744,24.1,3.755,0.58,0.0245,1941.0,29.1
11456405,K04845.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.814278961,72.0,2.087,0.76,0.017,1762.0,13.0
4544684,K04847.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.1890751,94.8,2.365,0.87,0.0327,1399.0,12.6
8975368,K03227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.42649862,29.2,2.014,0.75,0.0347,1638.0,15.2
9291039,K03230.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.80854183,174.7,34.7564,2.69,0.0853,1000.0,137.3
5168498,K07719.01,,FALSE POSITIVE,FALSE POSITIVE,0.083,219.74735,190.4,22.48,3.24,0.6692,427.0,12.7
10489539,K03231.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.7639874,51.3,12.319,1.19,0.1489,900.0,13.5
5651829,K04778.01,,FALSE POSITIVE,FALSE POSITIVE,0.965,0.772152075,43.6,1.78,4.44,0.0163,2966.0,13.6
9094763,K04779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.08469871,124.0,4.077,1.11,0.0209,1757.0,16.9
10338279,K03216.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.660274452,414.1,0.9077,11.02,0.0572,950.0,26.4
4851239,K04851.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.23512429,15.2,4.22,0.38,0.0228,1642.0,15.7
5009688,K07713.01,,FALSE POSITIVE,FALSE POSITIVE,0.198,1.381257093,92.3,1.125,1.1,0.0253,1728.0,11.0
9489953,K03238.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,58.3437362,1266.8,22.482,93.55,0.3351,779.0,75.0
5305240,K03239.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.070982122,43.4,1.255,0.98,0.0202,2122.0,9.0
9838060,K03314.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,23.81578356,4856.7,3.7591,8.4,0.1571,560.0,71.0
5389632,K07726.01,,FALSE POSITIVE,FALSE POSITIVE,0.005,0.474811162,205.2,1.169,1.28,0.0118,2206.0,17.4
5951416,K04781.01,,FALSE POSITIVE,FALSE POSITIVE,,367.73299,503.9,10.158,2.1,0.9905,266.0,11.2
4645833,K04783.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.743495989,172.8,2.255,11.82,0.0146,1617.0,26.0
8940918,K04784.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.405887031,216.0,1.184,0.95,0.0212,1086.0,13.8
9827596,K04855.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.45728997,71.3,3.582,0.93,0.0261,1665.0,15.5
6206559,K03240.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.245331397,38.1,2.566,1.61,0.0251,2678.0,26.5
5024429,K07714.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.52593737,159.1,1.958,1.39,0.0268,1697.0,9.6
9532117,K03241.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.21429932,70.7,3.099,1.66,0.0832,1312.0,19.7
6928906,K03242.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.54945486,21.8,6.698,1.34,0.0329,3006.0,20.9
9821151,K03243.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.42943991,89.1,2.441,1.19,0.0839,1029.0,19.7
5130983,K03325.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,86.4392931,1175.1,6.534,35.31,0.3937,442.0,20.5
11093538,K03326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.77820911,10774.0,5.395,44.48,0.1219,809.0,123.1
11044779,K03327.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.60862948,34356.0,6.6957,39.42,0.1191,648.0,186.0
6438379,K04785.01,,FALSE POSITIVE,FALSE POSITIVE,,389.14115,347.4,7.93,1.67,1.0198,250.0,10.1
9145415,K04786.01,,FALSE POSITIVE,FALSE POSITIVE,,365.78863,885.0,12.76,2.21,0.9272,215.0,10.5
4545926,K04787.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.4826619,37.0,2.115,0.8,0.0367,1619.0,10.0
9396760,K04788.01,,FALSE POSITIVE,FALSE POSITIVE,,2.17811908,74.0,1.468,0.8,0.0328,1412.0,9.8
5119619,K04789.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.11205787,118.7,1.459,1.02,0.0208,1799.0,16.1
9582496,K04858.01,,FALSE POSITIVE,FALSE POSITIVE,,224.447413,651.0,4.986,2.05,0.6907,260.0,7.9
3343281,K04860.01,,FALSE POSITIVE,FALSE POSITIVE,0.273,21.8660922,301.6,2.03,1.88,0.1565,730.0,9.2
2573108,K03217.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.09506,23.6,5.73,2.14,0.0717,2247.0,7.6
3336476,K03247.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.89132292,16.0,5.607,0.9,0.0376,2799.0,14.8
9083564,K03249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.918420801,56.7,3.533,1.14,0.0191,2374.0,40.3
7335713,K03250.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.573709256,131.2,1.4932,7.05,0.0159,4415.0,37.5
5185765,K07720.01,,FALSE POSITIVE,FALSE POSITIVE,0.065,46.9434911,100.7,1.368,1.57,0.2637,669.0,6.6
11294883,K04791.01,,FALSE POSITIVE,FALSE POSITIVE,,427.65334,157.1,11.17,1.97,1.0738,284.0,7.2
3832474,K00806.05,,FALSE POSITIVE,FALSE POSITIVE,,412.041857,1959.0,5.572,3.77,1.0794,217.0,12.3
5471566,K04863.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.9628348,92.8,2.259,0.81,0.0186,1648.0,7.6
5814013,K04865.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1.57017249,158.4,2.257,0.82,0.0238,1232.0,10.2
7117355,K04866.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566798364,38.6,3.172,0.66,0.0135,2272.0,14.1
5653072,K03252.01,,FALSE POSITIVE,FALSE POSITIVE,,3.22452656,57.5,5.156,24.48,0.0421,4883.0,24.3
2707985,K03253.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.89127438,32.3,4.491,2.03,0.0378,3342.0,24.6
9899141,K03254.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.33256944,20.6,3.89,0.46,0.0236,1624.0,18.8
11305996,K03256.01,,FALSE POSITIVE,FALSE POSITIVE,,55.7002642,332.7,4.285,1.18,0.2492,309.0,10.8
6859801,K03321.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.882416555,16629.5,5.4674,29.69,0.0851,632.0,265.2
7767733,K03322.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,25.19830439,73834.2,5.1942,46.14,0.1668,604.0,1669.4
5201593,K07721.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.50727675,214.7,2.32,1.7,0.0132,2449.0,33.5
9007609,K04795.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.316398648,182.5,1.169,1.09,0.0215,1374.0,13.1
11038580,K04796.01,,FALSE POSITIVE,FALSE POSITIVE,,419.4596,131.8,13.53,2.1,1.0899,303.0,8.4
9509223,K04867.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.2005007,80.6,5.232,13.28,0.1169,843.0,10.6
6720773,K04868.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.318347743,113.2,0.871,1.23,0.0238,1861.0,10.6
8056651,K04869.01,,FALSE POSITIVE,FALSE POSITIVE,,5.5834987,87.4,2.484,1.41,0.0655,1317.0,11.8
4665991,K04870.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.12401084,43.6,3.052,0.61,0.0212,1719.0,10.0
